[line 26]	05 янв. 2021 14:02:44,719 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 26]	05 янв. 2021 14:02:44,719 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 26]	05 янв. 2021 14:02:44,719 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:44,719 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 28]	05 янв. 2021 14:02:44,720 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:44,720 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 26]	05 янв. 2021 14:02:44,720 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 25]	05 янв. 2021 14:02:44,721 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,721 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 25]	05 янв. 2021 14:02:44,721 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,721 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:44,721 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 25]	05 янв. 2021 14:02:44,721 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,722 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 25]	05 янв. 2021 14:02:44,722 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,722 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,722 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:44,722 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:44,722 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:44,722 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:44,722 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:44,723 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:44,723 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:44,723 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 25]	05 янв. 2021 14:02:44,723 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,723 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,723 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,723 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 25]	05 янв. 2021 14:02:44,723 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,723 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 25]	05 янв. 2021 14:02:44,723 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,723 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 25]	05 янв. 2021 14:02:44,724 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,724 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 26]	05 янв. 2021 14:02:44,724 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 26]	05 янв. 2021 14:02:44,724 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:44,724 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:44,724 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:44,724 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 28]	05 янв. 2021 14:02:44,724 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 25]	05 янв. 2021 14:02:44,725 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,725 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,724 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 28]	05 янв. 2021 14:02:44,724 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 28]	05 янв. 2021 14:02:44,725 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:44,725 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 25]	05 янв. 2021 14:02:44,726 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,726 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 25]	05 янв. 2021 14:02:44,726 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,726 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 26]	05 янв. 2021 14:02:44,727 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:44,727 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 26]	05 янв. 2021 14:02:44,727 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:44,728 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 28]	05 янв. 2021 14:02:44,729 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 49]	05 янв. 2021 14:02:44,729 [pool-8-thread-2] DEBUG FontConverter/convert - [FontConverter] font converted
[line 49]	05 янв. 2021 14:02:44,729 [pool-8-thread-7] DEBUG FontConverter/convert - [FontConverter] font converted
[line 49]	05 янв. 2021 14:02:44,729 [pool-8-thread-3] DEBUG FontConverter/convert - [FontConverter] font converted
[line 49]	05 янв. 2021 14:02:44,730 [pool-8-thread-1] DEBUG FontConverter/convert - [FontConverter] font converted
[line 25]	05 янв. 2021 14:02:44,730 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,731 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,731 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,731 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - width=420
[line 26]	05 янв. 2021 14:02:44,731 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - width=420
[line 49]	05 янв. 2021 14:02:44,731 [pool-8-thread-8] DEBUG FontConverter/convert - [FontConverter] font converted
[line 26]	05 янв. 2021 14:02:44,731 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - width=420
[line 25]	05 янв. 2021 14:02:44,731 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 49]	05 янв. 2021 14:02:44,730 [pool-8-thread-4] DEBUG FontConverter/convert - [FontConverter] font converted
[line 28]	05 янв. 2021 14:02:44,732 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - width: 420
[line 28]	05 янв. 2021 14:02:44,732 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:44,732 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,732 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - width=420
[line 25]	05 янв. 2021 14:02:44,732 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,733 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - width=420
[line 26]	05 янв. 2021 14:02:44,733 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - width=420
[line 28]	05 янв. 2021 14:02:44,733 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:44,732 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,733 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - width: 420
[line 28]	05 янв. 2021 14:02:44,733 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:44,733 [pool-8-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,734 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - height=120
[line 25]	05 янв. 2021 14:02:44,734 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,734 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,733 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:44,734 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,734 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - height=120
[line 26]	05 янв. 2021 14:02:44,734 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - height=120
[line 28]	05 янв. 2021 14:02:44,734 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - height: 120
[line 25]	05 янв. 2021 14:02:44,735 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,735 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - height: 120
[line 28]	05 янв. 2021 14:02:44,735 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - height: 120
[line 26]	05 янв. 2021 14:02:44,735 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - height=120
[line 26]	05 янв. 2021 14:02:44,735 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - x=132
[line 25]	05 янв. 2021 14:02:44,735 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:44,736 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,736 [pool-8-thread-3] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:44,735 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:44,736 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - height=120
[line 26]	05 янв. 2021 14:02:44,736 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - x=132
[line 26]	05 янв. 2021 14:02:44,736 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - x=132
[line 28]	05 янв. 2021 14:02:44,736 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - height: 120
[line 28]	05 янв. 2021 14:02:44,737 [pool-8-thread-7] DEBUG Helpers/getFieldFromMather - x: 132
[line 28]	05 янв. 2021 14:02:44,737 [pool-8-thread-2] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:44,737 [pool-8-thread-8] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:44,737 [pool-8-thread-4] DEBUG Helpers/getFieldFromMather - height: 120
